,Tweet_text,date,username,retweets,uni_handle,compound,Sentiment
103,"This has been possible due to the invaluable contributions of Faculties, Students, Alumni, Staff, and other well-wishers. We thank all those who have helped MBA IIT Kanpur to achieve this. (2)",2020-06-11 12:11:53+00:00,MBAIITK,0,0.0,0.3612,Positive
104,"MBA IIT Kanpur community proudly announces that we are ranked 16th in India, according to NIRF Management Rankings 2020. There has been a significant jump from 22nd rank in 2019 to 16th rank in this year's NIRF Management Rankings. (1) ",2020-06-11 12:11:32+00:00,MBAIITK,7,0.0,0.6597,Positive
105,No cancel the exam and give him direct admission in IIT Kanpur. You will be very thankful to him ,2020-06-11 12:08:05+00:00,RaiBishwajeet,0,0.0,0.694,Positive
106,@BTUBikaner first ask them to give us valid appropriate answer about our semesters.,2020-06-11 11:40:50+00:00,AD07CravingWild,0,0.0,0.0,Neutral
107,"News Clippings @ugc_india @profayubkhan1 @HRDMinistry #IMCMANUU #UGC #eLearning #PIB @MyGovIndia #DistanceEducation, #UrduLanguage #MHRD #JNU #AMU #DU #JMI #OU #HCU #EFLU #BRAOU #IITKanpur #SWAYAM #Swayamprabha #IITDelhi #BU #JNTUHyderabad #ANU",2020-06-11 11:40:09+00:00,officialmanuu,0,0.0,0.0,Neutral
108,"NIRF Ranking 2020: IIT Kanpur, BHU retain place among top 10 institutions https://www.hindustantimes.com/education/nirf-ranking-2020-iit-kanpur-bhu-retain-place-among-top-10-institutions/story-Z5hxJhVZUvnNFpPgUVDh1O.html",2020-06-11 11:37:33+00:00,htTweets,0,0.0,0.2023,Positive
109,@iitdelhi @iitbombay @IITGuwahati @IITKanpur @DRDO_India pls look about possibilities of Transmission Electron Microscope facility to know the presence of covid-19 virus into air coming out from human being mouth/nose. This will help to check people quickly at crowded places.,2020-06-11 11:37:06+00:00,Satprsd,0,0.0,0.4588,Positive
110,"NIRF Ranking 2020: IIT Kanpur, BHU retain place among top 10 institutions ",2020-06-11 11:31:06+00:00,HindustanTimes,0,0.0,0.2023,Positive
111,Just bcos it's #IIT you're rewarding as most of the funds&amp; opportunities are leaveraged to them by all Govt agencies. Ask students not to leave India for greener pastures abroad for their selfish ends. They feel so proud to wk abroad leaving their nation behind. Learn from @isro,2020-06-11 11:20:15+00:00,Climate46304220,0,0.0,0.7929,Positive
112,It's Done ,2020-06-11 11:16:24+00:00,Prathana201,0,0.0,0.0,Neutral
113,All these institutions are for research mainly PhDs but they discourage students by asking high grades at undergraduate levels. Many technocrats after working in industries should be roped into these instn for teaching students Most faculty has only theoretical experience,2020-06-11 11:15:55+00:00,Climate46304220,0,0.0,-0.5719,Negative
114,#AICTEdge #Top10 Institutions of #HigherEducation 1.@iitmadras 2.@iiscbangalore 3.@iitdelhi 4.@iitbombay 5.@IITKgp 6.@IITKanpur 7.@IITGuwahati 8.#JNU 9.@iitroorkee 10.@VCofficeBHU,2020-06-11 11:15:19+00:00,theinfimit,0,0.0,0.0,Neutral
115,None of them did any pioneering &proactive work in protecting people of India from #Covid19 Ranking should be perfectly base on No of Researches actually conducted that translated into patents or prototypes. Degradeded if their students leave India for their selfish motives,2020-06-11 11:12:08+00:00,Climate46304220,0,0.0,0.3612,Positive
116,"Meet the Editorial Board of #TranslationalOncology: Bushra Ateeq @IITKanpur, visit lab https://bit.ly/3cQJiwh #ProstateCancer #BreastCancer #Biomarkers",2020-06-11 11:08:25+00:00,OncologyAdvance,0,0.0,0.0,Neutral
117,#IndiaRankings2020 @HRDMinistry @DrRPNishank releases Ranking(Overall) of Institutions of #HigherEducation 1.@iitmadras 2.@iiscbangalore 3.@iitdelhi 4.@iitbombay 5.@IITKgp 6.@IITKanpur 7.@IITGuwahati 8.#JNU 9.@iitroorkee 10.@VCofficeBHU Details:http://bit.ly/2N0UagZ,2020-06-11 11:02:47+00:00,sbegde50,1,0.0,0.0,Neutral
118,Please cancel our UG and PG exams,2020-06-11 10:56:45+00:00,ShivakeshP,0,0.0,0.0772,Positive
119,#IndiaRankings2020@#AICTEdge @HRDMinistry @DrRPNishank releases Ranking of Institutions of #HigherEducation-#Engineering 1.@iitmadras 2.@iitdelhi 3.@iitbombay 4.@IITKanpur 5.@IITKgp 6.@iitroorkee 7.@IITGuwahati 8.@IITHyderabad 9.@ReachNITT 10.@IITIOfficial http://bit.ly/30ub6Eo,2020-06-11 10:53:40+00:00,AICTE_INDIA,57,0.0,0.0,Neutral
120,#NIRFRankings2020 - Top 5 in Engineering Category @iitmadras @iitdelhi @iitbombay @IITKanpur @IITKgp Congratulations! ,2020-06-11 10:48:29+00:00,SanjayDhotreMP,15,0.0,0.7177,Positive
121,#IndiaRankings2020@#AICTEdge @HRDMinistry @DrRPNishank releases Ranking(Overall) of Institutions of #HigherEducation 1.@iitmadras 2.@iiscbangalore 3.@iitdelhi 4.@iitbombay 5.@IITKgp 6.@IITKanpur 7.@IITGuwahati 8.#JNU 9.@iitroorkee 10.@VCofficeBHU Details:http://bit.ly/2N0UagZ,2020-06-11 10:37:29+00:00,AICTE_INDIA,18,0.0,0.0,Neutral
122,"Heartiest congratulations to our esteemed members @iitmadras, on securing No. 1 position under NIRF in the overall category, followed by @iitdelhi (3) @iitbombay @IITKgp @IITKanpur @IITGuwahati @JNU_IN @iitroorkee @bhupro Check here: https://www.nirfindia.org/2020/Ranking2020.html @kaul_prachi",2020-06-11 10:37:02+00:00,OfficialSICI,3,0.0,0.8442,Positive
123,Thanks for consideration After any Sanitizer is used a culture test should be done to confirm how much it disinfects Any mix don't work It's composition test too is imp. Any Certified LAB can test that. @IITKanpur tested the solution they developed with a supporting culture test ,2020-06-11 10:11:26+00:00,shankulmisra,0,0.0,0.7964,Positive
124,"Here are the Top 10 institutions in Overall Category, as per #IndiaRankings2020 for Higher Educational Institutions, released today @iitmadras @iiscbangalore @iitdelhi @iitbombay @IITKgp @IITKanpur @IITGuwahati JNU, Delhi @iitroorkee BHU, Varanasi",2020-06-11 09:48:34+00:00,PIBMumbai,4,0.0,0.2023,Positive
125,Top 30 Engineering collages in india as per NIRF Ranking 2020. See which IIT and NIT make into the list. https://youtu.be/BW3l5lKPAz4 #JEEMains #jeepostponed #JEE #enginneringcollageindia @DrRPNishank @HRDMinistry @iitmadras @iitbombay @iiscbangalore @IITKgp @IITKanpur,2020-06-11 09:25:04+00:00,Harsh12Purohit,0,0.0,0.2023,Positive
126,"Sir, IIT B, IIT Kanpur, NIT Warangal, Central University of Hyderabad are few of the prominent institutes in ""India"", (along with many others) which are governed by rules made by Indian Government have cancelled the exam. So stop doing cheap poltics and see the bigger picture.",2020-06-11 08:30:39+00:00,Varun_R_D,0,0.0,-0.3749,Negative
127,A good initiative by IIT kanpur,2020-06-11 07:52:01+00:00,TGRajasekhar2,0,0.0,0.4404,Positive
128,"What about IIT mumbai,IIT KANPUR and other universities. Those universities are controlled by Britishers???? Logic ???? Oh sorry jiske liye politics important hai wo logic kaha dekhenge!! Karo politics karo vote karte waqt ham bhi dikhayenge!!!!",2020-06-11 07:00:38+00:00,AmitTribhuvanT1,0,0.0,0.5615,Positive
129,"Don't hear to students call? Our 2-3 months wasted due to this exam honge ki nhi honge aur ab kaafi chaos and confusion hua. Hme aage bhi exams dene h, aise hi baithe kb tk rahenge! Learn from IIT KANPUR, time waste nhi kiya No votes! #StudentLivesMatter #LUagainstEXAMS",2020-06-11 06:52:27+00:00,Satyams132613,2,0.0,-0.9285,Negative
130,"@ChouhanShivraj @AICTE_INDIA Universities like IIT Kanpur canceled general exams to their students and gave general promotions Is RGPV bigger than IIT RGPV is taking this exam so that they can earn money by forwarding the form. Hon. Prime Minister said that, HEALTH IS IMPORTANT",2020-06-11 06:21:28+00:00,AdityaK56778120,0,0.0,0.6166,Positive
131,"How Power Quality saves money & energy? webinar on “ Power Quality impacts on Efficiency, Reliability and Electrical Safety"" 18th June 2020@3.00pm Fee:Rs.300@E-Certificate Registration link https://bit.ly/2TW2Vwv @iitbombay @IITKgp @IITKanpur @iitdelhi @NITwarangle",2020-06-11 05:53:58+00:00,MJoelFranklin,14,0.0,0.7506,Positive
132,This is the matter,2020-06-11 05:52:15+00:00,LegalLro,0,0.0,0.0258,Neutral
133,"Dear @atulguptagst @kdhiraj123 IIT Bombay, IIT kanpur, IIT Kharagpur &amp; Hyderabad central university Has already cancelled the exam for Final year. Whereas other Institutions like : IIT Delhi JMU DU &amp; AMU will conduct online exams. #Cancel_CA_CS_exams",2020-06-11 05:51:21+00:00,Desh_bhakt96,27,0.0,0.4767,Positive
134,Sorry to announce that our top institution like IIT Delhi IIT kanpur iis (except IIT Bombay)fallen down in QS ranking 2020,2020-06-11 05:21:42+00:00,sy3589408yada,0,0.0,0.4588,Positive
135,Tweet below Endorsed by @RVP @7GTech @5GAIoT @C4ISRT #RaviVisvesvarayaSharadaPrasad #Telecom #InfoTech #IoT #CloudComputing #BigData #AI #ML #CyberSecurity #NanoTech Alumnus of @CarnegieMellon @CMU_ECE @CMU_MSE @IITKanpur Rated by @Onalytica as 19th in #Telecom &amp; 42nd in #IIoT,2020-06-11 05:11:57+00:00,rvp,0,0.0,0.25,Positive
136,"@ramgopal_rao You have very nicely explained- ""it is not 100 mt race""",2020-06-11 05:11:42+00:00,AmitsIitkanpur,0,0.0,0.4927,Positive
137,Tweet below Endorsed by @RVP @7GTech @5GAIoT @C4ISRT #RaviVisvesvarayaSharadaPrasad #Telecom #InfoTech #IoT #CloudComputing #BigData #AI #ML #CyberSecurity #NanoTech Alumnus of @CarnegieMellon @CMU_ECE @CMU_MSE @IITKanpur Rated by @Onalytica as 19th in #Telecom &amp; 42nd in #IIoT,2020-06-11 05:11:27+00:00,rvp,1,0.0,0.25,Positive
138,Tweet below Endorsed by @RVP @7GTech @5GAIoT @C4ISRT #RaviVisvesvarayaSharadaPrasad #Telecom #InfoTech #IoT #CloudComputing #BigData #AI #ML #CyberSecurity #NanoTech Alumnus of @CarnegieMellon @CMU_ECE @CMU_MSE @IITKanpur Rated by @Onalytica as 19th in #Telecom &amp; 42nd in #IIoT,2020-06-11 05:11:07+00:00,rvp,0,0.0,0.25,Positive
139,Please elaborate the matter so that we can understand the case,2020-06-11 05:04:32+00:00,Swapnil4India,0,0.0,0.34,Positive
140,Director (personnel) at @SAILsteel Mr Atul srivastava died of cardiac arrest last night. An IIT Kanpur alumni he had a three decade plus career at the maharatna firm. He was corona negative. RIP.,2020-06-11 04:49:16+00:00,sumantbanerji,2,0.0,-0.8658,Negative
141,So...the reaction time for the @HRDMinistry is 12 days. That is 7 working days. Quite pathetic Babudom.,2020-06-11 04:41:09+00:00,SanjayVW,0,0.0,-0.6115,Negative
142,"IIT Kanpur promoted all the students even final year students too. They care about students, PU cares about money.. #PromoteStudentsSaveFuture #puagainstexams @OfficialPU @drparvinder062 @HRDMinistry",2020-06-11 04:37:07+00:00,paramve39251208,4,0.0,0.7325,Positive
143,Great... kudos to you for your efforts,2020-06-11 04:34:04+00:00,TappeBaaz,0,0.0,0.8126,Positive
144,"Students of technical branches don't have the time and energy to invest in futile and destructive ideas. Only ""An idle mind is devil's workshop"".",2020-06-11 04:30:33+00:00,TwitTheMan,1,0.0,-0.7003,Negative
145,MHRD forwarded complaint top Dean Delhi IIT @iitdelhi students affairs for inquiry n action! @iitbombay @iitmadras @IITKgp @IITKanpur @IITGuwahati,2020-06-11 04:08:54+00:00,LegalLro,51,0.0,-0.1759,Negative
146,Happy Birthday to you Kiran Ji the Gr8 Wishing you all the best on this Special day of yours this year and many more ahead,2020-06-10 22:35:39+00:00,Vikas71Nigam,0,0.0,0.9451,Positive
147,A small town simpleton with a Masters degree in engineering from IIT Kanpur set out to begin his ... https://bit.ly/2r1GOnj #bloguppost,2020-06-10 20:17:10+00:00,thinkLBN,0,0.0,0.0,Neutral
148,"Why you are investing in a technology which is not recommend/useful in fight against COVID (human disinfection chamber). Even if an infected person walks through this, it does nothing to prevent the spread of the virus from the person.@AnantBhan @paimadhu",2020-06-10 16:34:19+00:00,Dr_Maulesh,0,0.0,-0.2709,Negative
149,Top 5 universityin india 1.iit kanpur.2.iit mumbai3.iit delhi.4.lovely professional university. 5.Pune university.well opposition worked on education. Where as name a single university which is built in last 6 years .#OppositionNeKyaKiya,2020-06-10 16:05:40+00:00,JasatMohmed,0,0.0,0.2023,Positive
150,Does IIT Kanpur professor also involved in the UPPCL scam,2020-06-10 15:44:54+00:00,GYANENDRAKUMARY,1,0.0,-0.5719,Negative
151,Please attach the file of RTI in which UPPCL blame @IITKanpur and degrade it's integrity. ,2020-06-10 15:42:41+00:00,GYANENDRAKUMARY,3,0.0,-0.1027,Negative
152,Join us for #STIP2020 consultation process!! @CSIR_IND @iiscbangalore @IISERPune @iiserkol @IiserMohali @iiserbhopal @tvmiiser @IiserTirupati @CSIR_NISCAIR @iitdelhi @IITKanpur @iitbombay @iitmadras @IITKgp @IITGuwahati @iitgn @DRDO_India,2020-06-10 14:48:02+00:00,spf_in,0,0.0,0.4184,Positive
153,Nice,2020-06-10 13:42:15+00:00,VidhanshD,0,0.0,0.4215,Positive
154,By scratch software sir,2020-06-10 13:41:27+00:00,VidhanshD,0,0.0,0.0,Neutral
155,Made by me vidhansh debroy kvs A kbc in scratch,2020-06-10 13:41:13+00:00,VidhanshD,0,0.0,0.0,Neutral
156,"This Sunday, Mr. Sulabh Vij, Associate Director, Grofers, will present his views on the topic - ECOM Grocery: The Present and The Way Forward. Tune into Webisodes, 14th June 2020, 1PM. Looking forward to your valuable presence. #mbaiitkanpur #bschool #thatsiitk #guestspeaker",2020-06-10 13:16:05+00:00,MBAIITK,0,0.0,0.4767,Positive
157,"After concluding an immensely fruitful Episode-1 of the Webisodes series, MBA, IIT Kanpur community is excited to present the first glimpse of Episode-2. ",2020-06-10 13:15:24+00:00,MBAIITK,2,0.0,0.34,Positive
158,@karandi65 @iitkanpur In january UPPCl AE interview was conducted by IIT KANPUR. Many students have got 0 marks in interview. These marks we came to know through RTI. Getting 70-75% in written and not able to get 20% in interview. How is it possible? ,2020-06-10 13:13:44+00:00,SHIVEND67200466,0,0.0,0.0,Neutral
159,"@karandi65 Sir, These marks were given by IIT Kanpur faculty as uppcl answer in RTI query. Is this true? ",2020-06-10 12:51:30+00:00,Bhoopen25838276,1,0.0,0.5023,Positive
160,@karandi65 @iitkanpur How can a person get 0 marks in interview? Almost many of the students have missed a selection by less than 1 mark. Because they have got very less marks in interview. Please reply,2020-06-10 12:41:07+00:00,SHIVEND67200466,4,0.0,0.0258,Neutral
161,@iitbombay @iitdelhi @IITKgp @IITGuwahati @iitmadras @iitroorkee @IITBHU_Varanasi @IITKanpur Brain-machine interfaces:Bidirectional communication atlast:Researchers have succeeded in providing an artificial sensation of a prosthetic movement to the brain ,2020-06-10 12:38:30+00:00,AnentScientific,0,0.0,0.4215,Positive
162,@karandi65 sir how it could be possible zero marks in interview conducted by iit Kanpur,2020-06-10 12:33:40+00:00,Veerend46502099,3,0.0,0.0,Neutral
163,@iitbombay @iitdelhi @IITKgp @IITGuwahati @iitmadras @iitroorkee @IITBHU_Varanasi @IITKanpur @iitgn Multimodal brain-computer interfaces,2020-06-10 11:48:08+00:00,AnentScientific,0,0.0,0.0,Neutral
164,"This is wonderful. Can be regular feature at Hospitals , other places which need dis-infected entry.",2020-06-10 11:18:05+00:00,pandeyunlimited,0,0.0,0.5719,Positive
165,@iitbombay @iitdelhi @IITKgp @IITGuwahati @iitmadras @iitroorkee @IITKanpur @IITBHU_Varanasi @iit MIT Press: Active Vision,2020-06-10 11:07:59+00:00,AnentScientific,0,0.0,0.5719,Positive
166,"Designed my first brochure for the Students' Opinion Society, IIT Kanpur #design #photoshopediting Being a learner, any suggestions would be appreciated ",2020-06-10 10:43:15+00:00,_SparshSinghal,1,0.0,0.5106,Positive
167,Absolutely wonderful and stunning interaction with mighty company Infosys which has so many past accolades in world of IT. Sri Narayan Murthy founder also an alumnus of IIT Kanpur. I am sure infoscions got benefitted and will cherish this for long.,2020-06-10 10:41:44+00:00,Rakesh_beGood,0,0.0,0.9254,Positive
168,"Even with emission inventories, identification of sources in a city is difficult. PCBs usually inspect only stacks & miss out fugitive #emissions. Training specifically to implement the actions listed in the plan is necessary, says Dr Mukesh Sharm, IIT Kanpur. #airpollution 3/n",2020-06-10 10:15:44+00:00,CEEWIndia,0,0.0,-0.4767,Negative
169,"Dr Nikihil Agarwal @nikhilagarwal7 , CEO of FIRST, IIT Kanpur &amp; Dr Madhu Vasepalli, MD &amp; Founder of Cupro HealthTech share technical details about SaniWalk Intelligent Disinfectant Chamber. ",2020-06-10 09:48:10+00:00,IITKanpur,4,0.0,0.6369,Positive
170,"@worlduniranking @TopUnis QS World University Rankings 2021 Top IITs &amp; IISC 172. IITB, @iitbombay 185. IISC @iiscbangalore 193. IITD @iitdelhi 275. IITM @iitmadras 314. IITKGP @IITKgp 350. IITK @IITKanpur 383. IITR @iitroorkee 470. IITG @IITGuwahati 601-650. IITH @IITHyderabad",2020-06-10 09:48:06+00:00,abhijit1732,1,0.0,0.2023,Positive
171,IIT Kanpur launches intelligent disinfectant chamber https://youtu.be/lVn1MjeDXaU via @YouTube,2020-06-10 09:04:13+00:00,ddmalayalam,0,0.0,0.4588,Positive
172,"Why government is showing double standards. Instead of restricting movement, KVS teaches are being forced to travel 1000s kms with their kids to reach station. pls look into this matter sir",2020-06-10 08:56:16+00:00,Meeit2,0,0.0,-0.6218,Negative
173,middle IIT.. #gate2020 #MHRD #GATEASPIRANTS @iitdelhi @IITKanpur @iitbombay @iitmadras @DrRPNishank,2020-06-10 07:01:46+00:00,Gateaspirant20,0,0.0,0.0,Neutral
174,"Thanks to these clubs and societies of IIT Delhi, IIT Madras, IIT Kanpur, IIT BHU, IIT Roorkee, IIT Jodhpur, BITS Pilani, BITS Goa, NIT Kurukshetra, SSCBS, LHMC and Win India (a health initiative started by 22 IITs under the guidance of Mr. @SunielVShetty) ",2020-06-10 06:22:45+00:00,ReDockto,0,0.0,0.7717,Positive
175,@IITKanpur @iitroorkee sir please finish 75%criteria in iits some students dont have good academics in past it doesnt mean they dont deserve to study in one of the premiere institutes of world if they are qualifying oneofthetoughest exam with 6hrs of rigrous testing.,2020-06-10 05:35:12+00:00,Naman50282127,0,0.0,-0.0274,Neutral
176,@HRDMinistry @IITKanpur@iitroorkee sir please finish 75%criteria in iits some students dont have good academics in past it doesnt mean they dont deserve to study in one of the premiere institutes of world if they are qualifying oneofthetoughest exam with 6hrs of rigrous testing.,2020-06-10 05:33:37+00:00,Naman50282127,0,0.0,-0.0274,Neutral
177,Top IITs & IISc slip in global ranking @iitdelhi fell to 193 rank while @IITMadras is at 275 Both @IITKharagpur &amp; @IITKanpur crashed out of the top 300 @IITRoorkee maintained its ranking at 383 &amp; @IITGuwahati improved frm 491 to 470 @IITHyderabad entered the top1000 for 1st time,2020-06-10 05:19:08+00:00,SanchayShobhane,0,0.0,0.6908,Positive
178,IIT Madras and IIT Kanpur are higher than Stanford on that list. And the IITs out together would be top. We knew there was a rot but the rot is deeper than we think.,2020-06-10 05:13:43+00:00,IntrepidIndian,0,0.0,0.1027,Positive
179,Many foreign universities have told students who have secured admissions that they can attend online classes till normalcy resumes. Some like NYU have asked students if they would like to join physical classes in IIT Kanpur and later attend classes at NYU ,2020-06-10 05:11:54+00:00,TanuKul,6,0.0,0.836,Positive
180,"It is now available in three versions – Fully automatic- SaniWalk Platinum, Semi-Automatic- SaniWalk Executive and SaniWalk SOHO. For more details visit",2020-06-10 05:03:26+00:00,IITKanpur,1,0.0,0.0,Neutral
181,"IT uses AI-driven face recognition technology that records the temp of every individual passing through it. If the temperature is high, the door will not open. Face recognition helps in maintaining all the records in a central server for multiple entries of an individual.",2020-06-10 05:03:26+00:00,IITKanpur,2,0.0,0.3818,Positive
