,text,username,tweet_id,timestamp,hashtags,screen_name,retweets,likes,uni_handle,compound,Sentiment,score,retweets_n,likes_n,engagement_score,clean_tweets,tweet_tokens,pos,nouns,irrelevance,engagement,sentiment_score
240,"learning javascript design patterns
https://www.shroffpublishers.com/books/9789350238707/ … @addyosmani @iitbombay @iiit_hyderabad @iiitfriends @iiitb_official @iiitdelhi @tekpreneurtech @tech2eets @techcrunch @tcs @googleindia #javascript #jquery #designpic.twitter.com/ojsh3hiaif",Shroff Publishers,1137221600695050240,2019-06-08 04:55:32,"['javascript', 'jQuery', 'designpic']",shroffpub,2.0,2.0,,0.0,Neutral,3,0.0045871559633027525,0.0002623638987275351,0.2857239137472666,Learning JavaScript Design Patterns @addyosmani @iitbombay @iiit_hyderabad @IIITfriends @IIITB_official @IIITDelhi @TekpreneurTech @tech2eets @TechCrunch @TCS @GoogleIndia #javascript #jQuery #designpic.twitter.com/OJsH3hiaif,"['learning', 'javascript', 'design', 'patterns', 'addyosmani', 'iitbombay', 'iiit_hyderabad', 'iiitfriends', 'iiitb_official', 'iiitdelhi', 'tekpreneurtech', 'tech2eets', 'techcrunch', 'tcs', 'googleindia', 'javascript', 'jquery', 'designpic', 'twitter', 'com', 'ojsh3hiaif']","[('learning', 'VBG'), ('javascript', 'NN'), ('design', 'NN'), ('patterns', 'VBZ'), ('addyosmani', 'JJ'), ('iitbombay', 'JJ'), ('iiit_hyderabad', 'NN'), ('iiitfriends', 'VBZ'), ('iiitb_official', 'JJ'), ('iiitdelhi', 'NN'), ('tekpreneurtech', 'NN'), ('tech2eets', 'NNS'), ('techcrunch', 'JJ'), ('tcs', 'JJ'), ('googleindia', 'NN'), ('javascript', 'NN'), ('jquery', 'NN'), ('designpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('ojsh3hiaif', 'NN')]","['javascript', 'design', 'iiit_hyderabad', 'iiitdelhi', 'tekpreneurtech', 'tech2eets', 'googleindia', 'javascript', 'jquery', 'designpic', 'twitter', 'com', 'ojsh3hiaif']",0,1,3
241,"head first design patterns, 10th anniversary edition (covers java 8)
https://www.shroffpublishers.com/books/9789352132775/ … @tech2eets @iitbombay @iitmadras @techcrunch @iitkanpur @iitkgp @iiit_hyderabad @iiitfriends @iiitb_official #designpatters #javapic.twitter.com/o7cytuzoon",Shroff Publishers,1137218140356485120,2019-06-08 04:41:47,"['designpatters', 'Javapic']",shroffpub,0.0,0.0,,0.4404,Positive,4,0.0,0.0,0.0,Head First Design Patterns 10th Anniversary Edition (Covers Java 8) @tech2eets @iitbombay @iitmadras @TechCrunch @IITKanpur @IITKgp @iiit_hyderabad @IIITfriends @IIITB_official #designpatters #Javapic.twitter.com/O7cytUZoON,"['head', 'first', 'design', 'patterns', '10th', 'anniversary', 'edition', 'covers', 'java', '8', 'tech2eets', 'iitbombay', 'iitmadras', 'techcrunch', 'iitkanpur', 'iitkgp', 'iiit_hyderabad', 'iiitfriends', 'iiitb_official', 'designpatters', 'javapic', 'twitter', 'com', 'o7cytuzoon']","[('head', 'NN'), ('first', 'RB'), ('design', 'NN'), ('patterns', 'VBZ'), ('10th', 'JJ'), ('anniversary', 'JJ'), ('edition', 'NN'), ('covers', 'VBZ'), ('java', '$'), ('8', 'CD'), ('tech2eets', 'NNS'), ('iitbombay', 'JJ'), ('iitmadras', 'NNS'), ('techcrunch', 'JJ'), ('iitkanpur', 'JJ'), ('iitkgp', 'NN'), ('iiit_hyderabad', 'NN'), ('iiitfriends', 'VBZ'), ('iiitb_official', 'JJ'), ('designpatters', 'NNS'), ('javapic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('o7cytuzoon', 'NN')]","['head', 'design', 'edition', 'tech2eets', 'iitmadras', 'iitkgp', 'iiit_hyderabad', 'designpatters', 'twitter', 'com', 'o7cytuzoon']",0,0,4
242,"the cut-off score of http://im.tech  cse and ece have been announced.
cut-off for http://im.tech  cse is nta ranking 6400.
cut-off for http://im.tech  ece is nta ranking 6400.
for admissions to http://im.tech : https://www.iiitb.ac.in/admission_research.php?pid=integrated-mtech …
#iiitb10100pic.twitter.com/mvrz6cvwfs",IIIT Bangalore,1136944622683299840,2019-06-07 10:34:56,['IIITB10100pic'],IIITB_official,1.0,3.0,1.0,0.0,Neutral,3,0.0022935779816513763,0.0003935458480913026,0.1533565128227347,The cut-off score of CSE and ECE have been announced. Cut-off for CSE is NTA ranking 6400. Cut-off for ECE is NTA ranking 6400. For admissions to … #IIITB10100pic.twitter.com/MvrZ6CvWfS,"['cut', 'score', 'cse', 'ece', 'announced', 'cut', 'cse', 'nta', 'ranking', '6400', 'cut', 'ece', 'nta', 'ranking', '6400', 'admissions', 'iiitb10100pic', 'twitter', 'com', 'mvrz6cvwfs']","[('cut', 'VBN'), ('score', 'NN'), ('cse', 'NN'), ('ece', 'NN'), ('announced', 'VBD'), ('cut', 'JJ'), ('cse', 'NN'), ('nta', 'IN'), ('ranking', 'VBG'), ('6400', 'CD'), ('cut', 'NN'), ('ece', 'NN'), ('nta', 'IN'), ('ranking', 'VBG'), ('6400', 'CD'), ('admissions', 'NNS'), ('iiitb10100pic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('mvrz6cvwfs', 'NN')]","['score', 'cse', 'ece', 'cse', 'cut', 'ece', 'admissions', 'twitter', 'com', 'mvrz6cvwfs']",0,1,3
243,"my dad is a retired pensioner anna. i got admission into iiit-b @iiitb_official for a course in datascience ( pgdds ) coordination with @upgrad_edu.
i am looking for assistance anna @ktrtrs @ktroffice @telanganacmopic.twitter.com/bd1hxmks2q",Manasa M,1136932470220132352,2019-06-07 09:46:38,[],ManasaMee,0.0,2.0,,0.0,Neutral,3,0.0,0.0002623638987275351,0.010494555949101404,My dad is a retired pensioner anna I got admission into IIIT-B @IIITB_official for a course in DATASCIENCE PGDDS coordination with @upGrad_edu. I am looking for assistance Anna @ktrtrs @ktroffice @TelanganaCMOpic.twitter.com/bd1hxmKs2Q,"['dad', 'retired', 'pensioner', 'anna', 'got', 'admission', 'iiit', 'b', 'iiitb_official', 'course', 'datascience', 'pgdds', 'coordination', 'upgrad_edu', 'looking', 'assistance', 'anna', 'ktrtrs', 'ktroffice', 'telanganacmopic', 'twitter', 'com', 'bd1hxmks2q']","[('dad', 'NN'), ('retired', 'VBD'), ('pensioner', 'NN'), ('anna', 'NN'), ('got', 'VBD'), ('admission', 'NN'), ('iiit', 'NN'), ('b', 'VBP'), ('iiitb_official', 'JJ'), ('course', 'NN'), ('datascience', 'NN'), ('pgdds', 'JJ'), ('coordination', 'NN'), ('upgrad_edu', 'IN'), ('looking', 'VBG'), ('assistance', 'NN'), ('anna', 'NN'), ('ktrtrs', 'NNP'), ('ktroffice', 'NN'), ('telanganacmopic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('bd1hxmks2q', 'NN')]","['dad', 'pensioner', 'anna', 'admission', 'iiit', 'course', 'datascience', 'coordination', 'assistance', 'anna', 'ktrtrs', 'ktroffice', 'telanganacmopic', 'twitter', 'com', 'bd1hxmks2q']",0,0,3
244,"my dad is a retired pensioner anna. my sister @manasamee got admission into (iiit-b) @iiitb_official for a course in datascience ( pgdds ), in coordination with @upgrad_edu ... she's looking for assistance anna @ktrtrs @ktroffice @telanganacmopic.twitter.com/br3q8oh0mn",VENU KUMAR,1136929975552970752,2019-06-07 09:36:43,[],djvenu,0.0,1.0,,0.0,Neutral,3,0.0,0.00013118194936376755,0.005247277974550702,My dad is a retired pensioner anna My sister @ManasaMee got admission into (IIIT-B @IIITB_official for a course in DATASCIENCE PGDDS ) in coordination with @upGrad_edu .. she's looking for assistance Anna @ktrtrs @ktroffice @TelanganaCMOpic.twitter.com/br3q8OH0mN,"['dad', 'retired', 'pensioner', 'anna', 'sister', 'manasamee', 'got', 'admission', 'iiit', 'b', 'iiitb_official', 'course', 'datascience', 'pgdds', 'coordination', 'upgrad_edu', 'looking', 'assistance', 'anna', 'ktrtrs', 'ktroffice', 'telanganacmopic', 'twitter', 'com', 'br3q8oh0mn']","[('dad', 'NN'), ('retired', 'VBD'), ('pensioner', 'NN'), ('anna', 'NN'), ('sister', 'NN'), ('manasamee', 'NN'), ('got', 'VBD'), ('admission', 'NN'), ('iiit', 'NN'), ('b', 'VBP'), ('iiitb_official', 'JJ'), ('course', 'NN'), ('datascience', 'NN'), ('pgdds', 'JJ'), ('coordination', 'NN'), ('upgrad_edu', 'IN'), ('looking', 'VBG'), ('assistance', 'NN'), ('anna', 'NN'), ('ktrtrs', 'NNP'), ('ktroffice', 'NN'), ('telanganacmopic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('br3q8oh0mn', 'NN')]","['dad', 'pensioner', 'anna', 'sister', 'manasamee', 'admission', 'iiit', 'course', 'datascience', 'coordination', 'assistance', 'anna', 'ktrtrs', 'ktroffice', 'telanganacmopic', 'twitter', 'com', 'br3q8oh0mn']",0,0,3
245,"on the occasion of eighth global accessibility awareness day (gaad), iiitb, recently organized a session on accessibility. 
the event was organized to spread awareness about the need and importance of physical and web accessibility.
read more: http://bit.ly/2evd9pk 
#iiitb10100",IIIT Bangalore,1136897421076643840,2019-06-07 07:27:22,['IIITB10100'],IIITB_official,1.0,4.0,1.0,0.3612,Positive,4,0.0022935779816513763,0.0005247277974550702,0.15860379079728537,On the occasion of eighth Global Accessibility Awareness Day (GAAD) IIITB recently organized a session on accessibility The event was organized to spread awareness about the need and importance of physical and web accessibility. Read more #IIITB10100,"['occasion', 'eighth', 'global', 'accessibility', 'awareness', 'day', 'gaad', 'iiitb', 'recently', 'organized', 'session', 'accessibility', 'event', 'organized', 'spread', 'awareness', 'need', 'importance', 'physical', 'web', 'accessibility', 'read', 'iiitb10100']","[('occasion', 'NN'), ('eighth', 'VBZ'), ('global', 'JJ'), ('accessibility', 'NN'), ('awareness', 'RB'), ('day', 'NN'), ('gaad', 'JJ'), ('iiitb', 'NN'), ('recently', 'RB'), ('organized', 'VBN'), ('session', 'NN'), ('accessibility', 'NN'), ('event', 'NN'), ('organized', 'VBN'), ('spread', 'NN'), ('awareness', 'NN'), ('need', 'VBP'), ('importance', 'NN'), ('physical', 'JJ'), ('web', 'NN'), ('accessibility', 'NN'), ('read', 'VBP'), ('iiitb10100', 'NN')]","['occasion', 'accessibility', 'day', 'iiitb', 'session', 'accessibility', 'event', 'spread', 'awareness', 'importance', 'web', 'accessibility', 'iiitb10100']",0,1,3
246,the five ages of rafa v roger https://www.rolandgarros.com/en-us/article/the-five-ages-of-federer-nadal-preview-rg19#.xpolnrdaw_k.twitter … #niceread #fedal,Harsh Dubey,1136890382506004480,2019-06-07 06:59:24,"['niceRead', 'FEDAL']",harsh_iiitb,0.0,0.0,,0.0,Neutral,3,0.0,0.0,0.0,The five ages of Rafa v Roger #niceRead #FEDAL,"['five', 'ages', 'rafa', 'v', 'roger', 'niceread', 'fedal']","[('five', 'CD'), ('ages', 'NNS'), ('rafa', 'VBP'), ('v', 'JJ'), ('roger', 'NN'), ('niceread', 'NN'), ('fedal', 'NN')]","['ages', 'roger', 'niceread', 'fedal']",0,0,3
247,there was no #huawei anywhere in the picture tho i recall a large prc contingent living together and learning fast at  bangalore's @iiitb_official i gave talks at in 2000 (@sudheenkulkarni we met there)...https://twitter.com/subyroy/status/1136857460885483520 …,Dr Subroto Roy,1136858637953953792,2019-06-07 04:53:15,['Huawei'],subyroy,1.0,0.0,,-0.29600000000000004,Negative,2,0.0022935779816513763,0.0,0.13761467889908258,there was no #Huawei anywhere in the picture tho I recall a large PRC contingent living together and learning fast at Bangalore's @IIITB_official I gave talks at in 2000 (@SudheenKulkarni we met there)... …,"['huawei', 'anywhere', 'picture', 'tho', 'recall', 'large', 'prc', 'contingent', 'living', 'together', 'learning', 'fast', 'bangalore', 'iiitb_official', 'gave', 'talks', '2000', 'sudheenkulkarni', 'met']","[('huawei', 'NN'), ('anywhere', 'RB'), ('picture', 'JJ'), ('tho', 'NN'), ('recall', 'VB'), ('large', 'JJ'), ('prc', 'JJ'), ('contingent', 'NN'), ('living', 'VBG'), ('together', 'RB'), ('learning', 'VBG'), ('fast', 'RB'), ('bangalore', 'IN'), ('iiitb_official', 'JJ'), ('gave', 'VBD'), ('talks', 'NNS'), ('2000', 'CD'), ('sudheenkulkarni', 'NN'), ('met', 'VBD')]","['huawei', 'tho', 'contingent', 'talks', 'sudheenkulkarni']",0,1,1
248,"machine learning & security: protecting systems with data and algorithms
https://www.shroffpublishers.com/books/9789352136933/ … @machinelearn_d @cdac_uchicago @cdacindia @tech2eets @iitbombay @iiit_hyderabad @iiitb_official @iitmadras #machinelearning #cybersecurity #fraud #cybersecuritepic.twitter.com/qm8fv9mcxf",Shroff Publishers,1136675403295145984,2019-06-06 16:45:09,"['MachineLearning', 'cybersecurity', 'fraud', 'Cybersecuritepic']",shroffpub,0.0,1.0,,-0.34,Negative,2,0.0,0.00013118194936376755,0.005247277974550702,Machine Learning Security Protecting Systems With Data And Algorithms @machinelearn_d @CDAC_UChicago @cdacindia @tech2eets @iitbombay @iiit_hyderabad @IIITB_official @iitmadras #MachineLearning #cybersecurity #fraud #Cybersecuritepic.twitter.com/qM8fV9Mcxf,"['machine', 'learning', 'security', 'protecting', 'systems', 'data', 'algorithms', 'machinelearn_d', 'cdac_uchicago', 'cdacindia', 'tech2eets', 'iitbombay', 'iiit_hyderabad', 'iiitb_official', 'iitmadras', 'machinelearning', 'cybersecurity', 'fraud', 'cybersecuritepic', 'twitter', 'com', 'qm8fv9mcxf']","[('machine', 'NN'), ('learning', 'VBG'), ('security', 'NN'), ('protecting', 'VBG'), ('systems', 'NNS'), ('data', 'NNS'), ('algorithms', 'RB'), ('machinelearn_d', 'VBP'), ('cdac_uchicago', 'JJ'), ('cdacindia', 'NN'), ('tech2eets', 'NNS'), ('iitbombay', 'VBP'), ('iiit_hyderabad', 'JJ'), ('iiitb_official', 'JJ'), ('iitmadras', 'NNS'), ('machinelearning', 'VBG'), ('cybersecurity', 'NN'), ('fraud', 'NN'), ('cybersecuritepic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('qm8fv9mcxf', 'NN')]","['machine', 'security', 'systems', 'data', 'cdacindia', 'tech2eets', 'iitmadras', 'cybersecurity', 'fraud', 'cybersecuritepic', 'twitter', 'com', 'qm8fv9mcxf']",0,0,2
249,"network programmability and automation: skills for the next-generation network engineer
https://www.shroffpublishers.com/books/9789352137015/ … @nttdataservices @ciscoiot @iitbombay @iitmadras @iiithyd @iiit_hyderabad @iiitb_official #networking #sdna #ansible #salt #stackstormpic.twitter.com/tmpknkxoff",Shroff Publishers,1136673103843434496,2019-06-06 16:36:00,"['networking', 'sdna', 'ansible', 'salt', 'stackstormpic']",shroffpub,0.0,0.0,,0.0,Neutral,3,0.0,0.0,0.0,Network Programmability And Automation Skills For The Next-Generation Network Engineer @NTTDATAServices @CiscoIoT @iitbombay @iitmadras @iiithyd @iiit_hyderabad @IIITB_official #networking #sdna #ansible #salt #stackstormpic.twitter.com/TmpknkXOFf,"['network', 'programmability', 'automation', 'skills', 'next', 'generation', 'network', 'engineer', 'nttdataservices', 'ciscoiot', 'iitbombay', 'iitmadras', 'iiithyd', 'iiit_hyderabad', 'iiitb_official', 'networking', 'sdna', 'ansible', 'salt', 'stackstormpic', 'twitter', 'com', 'tmpknkxoff']","[('network', 'NN'), ('programmability', 'NN'), ('automation', 'NN'), ('skills', 'NNS'), ('next', 'IN'), ('generation', 'NN'), ('network', 'NN'), ('engineer', 'NN'), ('nttdataservices', 'NNS'), ('ciscoiot', 'VBP'), ('iitbombay', 'JJ'), ('iitmadras', 'NNS'), ('iiithyd', 'VBP'), ('iiit_hyderabad', 'JJ'), ('iiitb_official', 'JJ'), ('networking', 'NN'), ('sdna', 'NN'), ('ansible', 'JJ'), ('salt', 'NN'), ('stackstormpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('tmpknkxoff', 'NN')]","['network', 'programmability', 'automation', 'skills', 'generation', 'network', 'engineer', 'nttdataservices', 'iitmadras', 'networking', 'sdna', 'salt', 'stackstormpic', 'twitter', 'com', 'tmpknkxoff']",0,0,3
250,thanks to @dareksankowski for making this photo available freely on @unsplash https://unsplash.com/photos/aimf7valuma?utm_source=twitter&utm_medium=referral&utm_content=creditsharelink …,Harsh Dubey,1136538961533317120,2019-06-06 07:42:58,[],harsh_iiitb,0.0,0.0,,0.7003,Positive,5,0.0,0.0,0.0,Thanks to @DarekSankowski for making this photo available freely on @unsplash …,"['thanks', 'dareksankowski', 'making', 'photo', 'available', 'freely', 'unsplash']","[('thanks', 'NNS'), ('dareksankowski', 'VBP'), ('making', 'VBG'), ('photo', 'NN'), ('available', 'JJ'), ('freely', 'RB'), ('unsplash', 'JJ')]","['thanks', 'photo']",0,0,5
251,we are looking forward to the release of the modular open-source identity platform by @iiitb_official in july too. #mosip http://www.mosip.io ,Omidyar Network,1136243962577129472,2019-06-05 12:10:45,['MOSIP'],OmidyarNetwork,0.0,1.0,,0.0,Neutral,3,0.0,0.00013118194936376755,0.005247277974550702,We are looking forward to the release of the Modular Open-Source Identity Platform by @IIITB_Official in July too #MOSIP,"['looking', 'forward', 'release', 'modular', 'open', 'source', 'identity', 'platform', 'iiitb_official', 'july', 'mosip']","[('looking', 'VBG'), ('forward', 'RB'), ('release', 'NN'), ('modular', 'JJ'), ('open', 'JJ'), ('source', 'NN'), ('identity', 'NN'), ('platform', 'NN'), ('iiitb_official', 'JJ'), ('july', 'NN'), ('mosip', 'NN')]","['release', 'source', 'identity', 'platform', 'july', 'mosip']",0,0,3
252,"let this eid open up your mind with fresh thoughts. eid mubarak!
#eidmubarak #happyeid #eidulfitarpic.twitter.com/cwpqrnmjwo",IIIT Bangalore,1136138930724540416,2019-06-05 05:13:24,"['EidMubarak', 'HappyEid', 'EidulFitarpic']",IIITB_official,0.0,5.0,1.0,0.3802,Positive,4,0.0,0.0006559097468188378,0.02623638987275351,Let this Eid open up your mind with fresh thoughts Eid Mubarak! #EidMubarak #HappyEid #EidulFitarpic.twitter.com/CwPQRNMJwo,"['let', 'eid', 'open', 'mind', 'fresh', 'thoughts', 'eid', 'mubarak', 'eidmubarak', 'happyeid', 'eidulfitarpic', 'twitter', 'com', 'cwpqrnmjwo']","[('let', 'VB'), ('eid', 'PRP'), ('open', 'JJ'), ('mind', 'NN'), ('fresh', 'JJ'), ('thoughts', 'NNS'), ('eid', 'VBP'), ('mubarak', 'JJ'), ('eidmubarak', 'NN'), ('happyeid', 'NN'), ('eidulfitarpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('cwpqrnmjwo', 'NN')]","['mind', 'thoughts', 'eidmubarak', 'happyeid', 'eidulfitarpic', 'twitter', 'com', 'cwpqrnmjwo']",0,1,3
