,id_review,rating,compound,Sentiment,pred,temp_pred,fin_pred
ChdDSUhNMG9nS0VJQ0FnSURBNTczeDJRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnb2NYZzJRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNjcDkySDJRRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNBX3V6YjJBRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnby12WTJBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBaHFUUzJBRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBaXQtZzJBRRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNnNDQyUjJBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNneTV1STJBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3eExMaDF3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRdjl1ODFnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnaUtPNTFnRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNBNHIybzFRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBaE5lZzFRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3eTgzejFBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURjenR6YzFBRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUN3dy12VTFBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRNDl1MDFBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnNDh6eTB3RRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUN3bnZEZjB3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURRLWFyWjB3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBdWRhUjB3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3cTRhYzBnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURrbGY3MTBBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3eE4zcTBBRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURRNm9ySDBBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRMmNtNTBBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBZ01TdTBBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRMmRlcTBBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUR3MU4tZTBBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRLTVQa3p3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUMweXA2Rnp3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3LXFPd3pnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRdkpLa3pnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBeWNXUXpnRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBMS1YdHpRRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNndTZYRnpRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNBMXZtdnpRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRdmRiRXpBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURBdTZqRHpBRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRcnBYQnl3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRMVpHLXl3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnOFBqbHlnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRci02MXlnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURncHNHSXlnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRXzVTanlRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNJN2RUY3lBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBbXRuRHlBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNVNk5LNXlBRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNBbG9qbHh3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUR3d3Etdnh3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUN3bXVyLXhnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBLTRHenhnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURJbTR5ZHhnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3emVlY3hnRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUQ0M05hWnhnRRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSURnN0xDVnhnRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRMVpQNXhRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURjd3QyeXhRRRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSURBOTRLb3hRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURVME9HSHhBRRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUR3cUtIUXd3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRNktMQXd3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRejRLb3d3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBNS1HSnd3RRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSURVM2FLSHd3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRa3ZycndnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3aU1ua3dnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnclBYU3dnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnenZ2S3dnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRNEx2SndnRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNzOHEyVndnRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURnclBhU3dnRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNnLThfOHdRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRdzlXTHdRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRbC1LLXdBRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRdHM2YndBRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRM3R1RXdBRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURjdE96c3Z3RRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURnN1AzVnZ3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURjbFAteXZ3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUN3eTdhdnZRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURndjYtdXZRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURncC0tcnZBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRaUpxbnVnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnaGF5Y3VRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnX2JTRHVBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURJc2U3THR3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURZc29henR3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnNy1fTnRnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBeTRQSHRnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNROUs2TXRnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURndjQtRHRRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNBamF5Q3RRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRd2Q3MHRBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURBOU1UWHRBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnLTlmRnRBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNndlBhLXN3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnejktSHN3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUMwck5QcnNRRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURBbjVuR3NRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3aVlURHNRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnbzRhaHNRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURNNjlyb3NBRRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNJbWF6Z3NBRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnNmZESHNBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRcWVmdnJ3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUN3amFYWnJ3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnejgzS3J3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURzMU1LUnJ3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRbnFmMnJnRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNBa3JDZnJnRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURBbVpHYXJnRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNBOVBybHJRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNzN3RmS3JRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURBd3ViRXJRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURBMXJURXJRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUN3eGF5LXJRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNBMGYycXJRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURncXAtQXJBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURjanVxOHF3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNBeWNta3F3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnczZXWHF3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRMU1hMXFnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNzbWZDdnFnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3dHNLbnFnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnMm82RnFnRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRcFpYdXFRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBaXJIbHFRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnb1ptenFRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURjNHRPeXFRRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURBaXFXanFRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURROHRXUXFRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNJaHYySHFRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRaU96ZHFBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURBd3RDNHFBRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNRNmMycXB3RRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUMwdjcybXB3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUN3M0x1NHBnRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnX003M3BRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3amNIVHBRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBeXRXS3BBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNJa3B6M293RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURBNm9ieW93RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNJMHVfSG93RRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNBd3J1RG93RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUQwdG9ING9nRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBNHYtQm9nRRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNBMmRYM29RRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUR3a09TX29RRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBaU5TRm9RRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURVeG9MYW9BRRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNnb2V2NW53RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURnbDdEc253RRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNReF9PRW53RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnaU1ISW5nRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3dXVEOW13RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBbGRLVW1nRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURROWJLem1RRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNBODVHTm1RRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURVcTRpMm1BRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnX1BLcG1BRRAB,,2.0,1.5,Positive,5,2.0,2
ChdDSUhNMG9nS0VJQ0FnSUNRNDdDS21BRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRZy16OWx3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnd2RUWGx3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnMnRYTWx3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRMy0zRGxnRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUN3OU9QUGxRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNvMXMyNmxRRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUN3MjVXbmxRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnbHBxV2xRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRLTVqMGxBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNJczdfV2xBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRc3ZxTmxBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNROHFQX2tnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBMlo3c2tnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNJX29YSGtnRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNRdDRLZGtnRRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNnLWVHTmtnRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURjbk56TmtRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBMHZhZWtRRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURBZ09pZGtRRRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUN3d3FQLWtBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRMFppZGtBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3X1pfMGp3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURjaFA3Ymp3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBbkxTN2p3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnODRHV2p3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnOWJTVmp3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBOWJ1empnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnaXViampRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3a2FpdWpRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnd01EN2pBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3bHBPRmpBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRd09iMGl3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNneWV6eml3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURZbjc3cWl3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBNXJ2NGlnRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUN3anZtQWlnRRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSURRb01UVGlRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURnMHBtNGlRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnbWNhbWlRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRdXRQOWlBRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURnN2RlVGlBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3aVpqV2h3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURjNXZQemhnRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNRaUlQYWhnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBcnRLMGhnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURROHFuSmhRRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNnMEsyYWhRRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURnd2JmaWhBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3cWJUZmhBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3bklQVmhBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRdWJhdWhBRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNROU9xZWhBRRAB,,2.0,1.5,Positive,5,2.0,2
ChdDSUhNMG9nS0VJQ0FnSURBeE1PQWhBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBdWVueGd3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNBb1lueGd3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnekpMV2d3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3ZzhqUmd3RRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSURndGFyT2d3RRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSURnNUlTNGd3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnM18zMGdnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnaklqdmdnRRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNBeGZUbWdnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUQwbzhxaGdnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRaThxU2dnRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNnM1lyNmdRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURjMHNudGdRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRMjVqc2dRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBLXFuMGdBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRbjRudGdBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURBMEpuTWdBRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRcEo2YWdBRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUN3NElQU2Z3EAE,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSURnNlpYSWZ3EAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURjdE1xWmZ3EAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUN3OF9XWWZ3EAE,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURZeXBUNWZnEAE,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSURBbnFMNGZnEAE,,5.0,1.5,Positive,5,5.0,5
